Master Record Number,Date,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude,Location
902567437,2015-11-06,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST 3RD & KINGSTON,39.16424,-86.492944,"39.16424,-86.492944"
902567469,2015-11-06,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & SWAIN,39.16425012,-86.51525996,"39.16425012,-86.51525996"
902567473,2015-11-05,Weekday,2100,2-Car,No injury/unknown,,10TH & 800 N SMITH,39.172752,-86.482288,"39.172752,-86.482288"
902567533,2015-11-06,Weekend,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LOVE & SR46W,39.2187363,-86.60160144,"39.2187363,-86.60160144"
902567635,2015-11-06,Weekend,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR46 & WOODVIEW,39.15156773,-86.38607313,"39.15156773,-86.38607313"
902547018,2015-10-03,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S LANDMARK & W BLOOMFIELD,39.15993981,-86.55382007,"39.15993981,-86.55382007"
902547121,2015-10-03,Weekday,1500,1-Car,Non-incapacitating,IMPROPER TURNING,3RD & SR4546E,39.164448,-86.471888,"39.164448,-86.471888"
902547203,2015-10-03,Weekday,1700,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY,39.14872891,-86.57591446,"39.14872891,-86.57591446"
902547207,2015-10-03,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & WALNUT,39.16664,-86.5336,"39.16664,-86.5336"
902547262,2015-10-03,Weekday,1800,2-Car,Incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,KINSER & SR46W,39.186544,-86.537888,"39.186544,-86.537888"
902547271,2015-10-03,Weekday,1900,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,10TH & JORDAN,39.1723724,-86.51562955,"39.1723724,-86.51562955"
902547276,2015-10-03,Weekday,1900,2-Car,No injury/unknown,IMPROPER TURNING,10TH & COLLEGE,39.171744,-86.534768,"39.171744,-86.534768"
902547281,2015-10-03,Weekday,1800,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,ATWATER & WOODLAWN,39.16312024,-86.52261432,"39.16312024,-86.52261432"
902547297,2015-10-02,Weekday,1900,2-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,KINSER & SR45E,39.186544,-86.537888,"39.186544,-86.537888"
902547305,2015-10-03,Weekday,2000,2-Car,No injury/unknown,,N WALNUT,39.193952,-86.533296,"39.193952,-86.533296"
902547335,2015-10-03,Weekday,2000,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,HILLSIDE & NANCY,39.15050983,-86.51106029,"39.15050983,-86.51106029"
902547366,2015-10-03,Weekday,1400,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,14TH & N WALNUT,39.175952,-86.53344,"39.175952,-86.53344"
902547378,2015-10-03,Weekday,1900,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,S FRANKLIN & W 3RD,39.164688,-86.5712,"39.164688,-86.5712"
902547654,2015-10-04,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & E3RD,39.16424,-86.4984,"39.16424,-86.4984"
902547655,2015-10-04,Weekday,700,2-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,PATTERSON & ROGERS,39.15379018,-86.53875008,"39.15379018,-86.53875008"
902547706,2015-10-04,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & PATTERSON,39.16074984,-86.54850997,"39.16074984,-86.54850997"
902547780,2015-10-03,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,S WALNUT & W GRIMES,39.15344,-86.5336,"39.15344,-86.5336"
902547907,2015-10-04,Weekday,1300,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,17TH & SR4546E,39.17984,-86.507088,"39.17984,-86.507088"
902547992,2015-10-03,Weekday,1400,2-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,3RD & SR37S,39.164752,-86.573104,"39.164752,-86.573104"
902548057,2015-10-02,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LEONARD SPRINGS & SR45W,39.14184549,-86.5830501,"39.14184549,-86.5830501"
902548064,2015-10-03,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E RHORER & S WALNUT STREET,39.12141648,-86.53135125,"39.12141648,-86.53135125"
902548065,2015-10-03,Weekday,1900,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,FAIRFAX & WALNUT STREET,39.24442432,-86.52650724,"39.24442432,-86.52650724"
902548091,2015-10-04,Weekday,1400,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,HENDERSON & HILLSIDE,39.15064,-86.52696,"39.15064,-86.52696"
902548115,2015-10-04,Weekday,1600,Pedestrian,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,JORDAN & LAW,39.173552,-86.515488,"39.173552,-86.515488"
902548247,2015-10-04,Weekday,2000,1-Car,Incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E KIRKWOOD & N DUNN,39.16664,-86.528192,"39.16664,-86.528192"
902548404,2015-10-05,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E3RD & S WALNUT,39.16464,-86.5336,"39.16464,-86.5336"
902548461,2015-10-04,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ANNA LEE & BLOOMFIELD,39.15802002,-86.55759997,"39.15802002,-86.55759997"
902548815,2015-10-05,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,15TH & DUNN,39.176944,-86.528272,"39.176944,-86.528272"
902548965,2015-10-05,Weekday,2200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH,39.17984,-86.507088,"39.17984,-86.507088"
902549055,2015-10-05,Weekday,2100,2-Car,No injury/unknown,UNSAFE BACKING,S LIBERTY,39.189248,-86.531472,"39.189248,-86.531472"
902549056,2015-10-05,Weekday,2300,2-Car,No injury/unknown,UNSAFE BACKING,N WOODBURN & W 13TH,39.17549998,-86.5360102,"39.17549998,-86.5360102"
902549155,2015-10-06,Weekday,800,Bus,No injury/unknown,RAN OFF ROAD RIGHT,E WINSLOW & S HENDERSON,39.136144,-86.5268,"39.136144,-86.5268"
902549237,2015-10-05,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,FLATWOODS & SR46W,39.24949408,-86.65024812,"39.24949408,-86.65024812"
902549269,2015-10-06,Weekday,900,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,DODDS & ROGERS,39.15747017,-86.53869979,"39.15747017,-86.53869979"
902549319,2015-10-06,Weekday,1000,2-Car,No injury/unknown,,N GATES,39.16987228,-86.57498168,"39.16987228,-86.57498168"
902549386,2015-10-06,Weekday,1400,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,3RD & CLIFTON,39.1642803,-86.50968968,"39.1642803,-86.50968968"
902549467,2015-10-06,Weekday,1400,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,ATWATER & S PARK,39.16311018,-86.52403877,"39.16311018,-86.52403877"
902549470,2015-10-05,Weekday,100,1-Car,No injury/unknown,IMPROPER LANE USAGE,ACADIA,39.13603116,-86.518496,"39.13603116,-86.518496"
902549513,2015-10-06,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,11TH & ROGERS,39.173184,-86.538528,"39.173184,-86.538528"
902549691,2015-10-05,Weekday,2100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,4TH & INDIANA,39.16619692,-86.52687456,"39.16619692,-86.52687456"
902549745,2015-10-06,Weekend,2000,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,RANGE,39.171504,-86.495312,"39.171504,-86.495312"
902549756,2015-10-06,Weekday,1400,2-Car,No injury/unknown,,123 S KINGSTON & LONGVIEW,39.166848,-86.4928,"39.166848,-86.4928"
902549767,2015-10-06,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HEATHER & WALNUT ST,39.123856,-86.526656,"39.123856,-86.526656"
902549778,2015-10-06,Weekend,2100,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 10TH & N INDIANA,39.17168,-86.527024,"39.17168,-86.527024"
902549826,2015-10-06,Weekend,2300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,3RD & COLLEGE MALL,39.16424,-86.4984,"39.16424,-86.4984"
902549847,2015-10-06,Weekend,2300,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,ATWATER & JORDAN,39.16304983,-86.51638984,"39.16304983,-86.51638984"
902549851,2015-10-07,Weekend,400,1-Car,No injury/unknown,HOLES/RUTS IN SURFACE,DAISY,39.22788754,-86.60496175,"39.22788754,-86.60496175"
902549952,2015-10-07,Weekend,900,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S ROLLING RIDGE & W BLOOMFIELD,39.15496029,-86.56322993,"39.15496029,-86.56322993"
902550075,2015-10-05,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH ENDWRIGHT,39.14486311,-86.59636996,"39.14486311,-86.59636996"
902550086,2015-10-05,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W VICTOR,39.105552,-86.551104,"39.105552,-86.551104"
902550087,2015-10-05,Weekday,1600,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,SR45W & W AIRPORT,39.13591678,-86.59513562,"39.13591678,-86.59513562"
902550114,2015-10-05,Weekday,100,1-Car,No injury/unknown,IMPROPER TURNING,ACADIA & EAST WINSLOW,39.136048,-86.518496,"39.136048,-86.518496"
902550167,2015-10-07,Weekend,1900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 10TH & N INDIANA,39.17168,-86.527024,"39.17168,-86.527024"
902550177,2015-10-07,Weekend,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S MADISON & W KIRKWOOD,39.166656,-86.537296,"39.166656,-86.537296"
902550283,2015-10-07,Weekend,2000,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,6TH & WALDRON,39.167696,-86.5436,"39.167696,-86.5436"
902550285,2015-10-07,Weekend,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S OVERHILL,39.164272,-86.501488,"39.164272,-86.501488"
902550302,2015-11-01,Weekend,100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 10TH & N INDIANA,39.17168,-86.527024,"39.17168,-86.527024"
902550308,2015-11-01,Weekend,0,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 19TH & N DUNN,39.18104,-86.5284,"39.18104,-86.5284"
902550328,2015-11-01,Weekend,100,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ELM & KIRKWOOD,39.166768,-86.5452,"39.166768,-86.5452"
902550332,2015-10-07,Weekend,2300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S WASHINGTON,39.16464,-86.5324,"39.16464,-86.5324"
902550877,2015-11-01,Weekend,1300,2-Car,No injury/unknown,IMPROPER TURNING,AZALEA & HIGHLAND,39.14445341,-86.51739825,"39.14445341,-86.51739825"
902551017,2015-11-01,Weekend,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10 TH & SR46E,38.96016476,-86.53102874,"38.96016476,-86.53102874"
902551096,2015-11-01,Weekend,1500,2-Car,No injury/unknown,,202 E DODDS & LINCOLN,39.180675,-86.53162494,"39.180675,-86.53162494"
902551213,2015-11-01,Weekend,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SOUTH PATTERSON & WEST 3RD,39.16344009,-86.55128002,"39.16344009,-86.55128002"
902551297,2015-10-04,Weekday,2100,1-Car,No injury/unknown,UNSAFE BACKING,W HENNESSEY,39.12535477,-86.55380249,"39.12535477,-86.55380249"
902551306,2015-11-01,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,POPLAR & SR46W,39.23852734,-86.62993739,"39.23852734,-86.62993739"
902551417,2015-11-01,Weekend,100,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,LAW & UNION,39.17234033,-86.50966018,"39.17234033,-86.50966018"
902551578,2015-11-02,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E WINSLOW & S WALNUT,39.136144,-86.528688,"39.136144,-86.528688"
902551587,2015-11-02,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & SOUTH,39.14200667,-86.5268,"39.14200667,-86.5268"
902551597,2015-10-06,Weekday,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,HARTSTRAIGHT & TEMPERANCE,39.22766022,-86.61594003,"39.22766022,-86.61594003"
902551688,2015-11-02,Weekday,800,2-Car,No injury/unknown,UNSAFE SPEED,10TH & WALNUT,39.1716,-86.520896,"39.1716,-86.520896"
902551823,2015-11-02,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE MALL,39.16394547,-86.49833535,"39.16394547,-86.49833535"
902551918,2015-11-02,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & VERNAL,39.17635934,-86.56266121,"39.17635934,-86.56266121"
902552020,2015-11-02,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & SWAIN,39.16425012,-86.51525996,"39.16425012,-86.51525996"
902552026,2015-11-02,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N WALNUT & W 8TH,39.169552,-86.533552,"39.169552,-86.533552"
902552046,2015-11-01,Weekday,2100,1-Car,Incapacitating,RAN OFF ROAD RIGHT,E CHAMBERS,39.30432,-86.5168,"39.30432,-86.5168"
902552090,2015-11-02,Weekday,1400,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,MILLER & WALNUT,39.14681026,-86.53250397,"39.14681026,-86.53250397"
902552104,2015-11-02,Weekday,1500,1-Car,No injury/unknown,UNSAFE LANE MOVEMENT,ADAMS HILL & COUNTRYSIDE,39.14240018,-86.55079265,"39.14240018,-86.55079265"
902552128,2015-11-02,Weekday,1300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,3RD & WALNUT,39.16464,-86.5336,"39.16464,-86.5336"
902552193,2015-11-02,Weekday,1600,3+ Cars,Incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,CURRY & WOODLYN,39.145856,-86.582592,"39.145856,-86.582592"
902552274,2015-11-02,Weekday,1600,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,ROCKPORT & TAPP,39.136448,-86.548704,"39.136448,-86.548704"
902552276,2015-10-06,Weekend,1900,1-Car,No injury/unknown,UNSAFE BACKING,WEST JACOBS,39.1652565,-86.57553863,"39.1652565,-86.57553863"
902552395,2015-11-02,Weekday,1800,2-Car,No injury/unknown,IMPROPER LANE USAGE,EAST HIGH & EAST MOORES,39.15048257,-86.50844643,"39.15048257,-86.50844643"
902552636,2015-11-03,Weekday,0,1-Car,No injury/unknown,UNSAFE SPEED,N MORTON,39.173216,-86.536,"39.173216,-86.536"
902552660,2015-11-03,Weekday,100,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,11TH & SUMMIT,39.173344,-86.548192,"39.173344,-86.548192"
902552700,2015-10-07,Weekend,100,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN & SR37N,39.17863846,-86.52835845,"39.17863846,-86.52835845"
902552997,2015-10-07,Weekend,2300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,SOUTH LEONARD SPRINGS & SR45W,39.14190066,-86.5828886,"39.14190066,-86.5828886"
902552998,2015-10-07,Weekend,2300,2-Car,No injury/unknown,LEFT OF CENTER,EAST BURKS & SOUTH WALNUT STREET,39.17949145,-86.53136314,"39.17949145,-86.53136314"
902552999,2015-11-01,Weekday,2300,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,GRIFFITH CEMETERY & SR37N,39.32830777,-86.53163909,"39.32830777,-86.53163909"
902553001,2015-11-03,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,S WALNUT,39.14841,-86.532966,"39.14841,-86.532966"
902553007,2015-11-03,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056,"39.166944,-86.495056"
902553023,2015-10-06,Weekday,1000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FULLERTON & SR37,39.27730306,-86.57208251,"39.27730306,-86.57208251"
902553048,2015-11-03,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S LIBERTY,39.145264,-86.577616,"39.145264,-86.577616"
902553084,2015-11-03,Weekday,1000,Pedestrian,Non-incapacitating,IMPROPER TURNING,W ALLEN,39.156128,-86.560912,"39.156128,-86.560912"
902553280,2015-11-03,Weekday,300,2-Car,No injury/unknown,,W 14TH,39.17601731,-86.53614596,"39.17601731,-86.53614596"
902553358,2015-11-03,Weekday,1300,3+ Cars,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,N CURRY & WELMIR,39.16686997,-86.58297032,"39.16686997,-86.58297032"
902553617,2015-11-03,Weekday,1700,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,HICKORY & SR48W,39.164832,-86.585856,"39.164832,-86.585856"
902553637,2015-11-03,Weekday,1800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S CURRY & W 3RD,39.16463971,-86.58292002,"39.16463971,-86.58292002"
902553652,2015-11-03,Weekday,1400,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,N WALNUT & W 7TH,39.16864,-86.533568,"39.16864,-86.533568"
902553792,2015-11-03,Weekday,2200,2-Car,No injury/unknown,IMPROPER TURNING,15TH & N WALNUT,39.176848,-86.533424,"39.176848,-86.533424"
902553872,2015-11-03,Weekday,2200,Pedestrian,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 3RD & S FESS,39.164448,-86.525792,"39.164448,-86.525792"
902553988,2015-11-04,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CATHCART & WILCOX,39.14356512,-86.49986006,"39.14356512,-86.49986006"
902554066,2015-11-04,Weekday,1100,2-Car,Non-incapacitating,UNSAFE SPEED,CLARIZZ,39.15260696,-86.49272918,"39.15260696,-86.49272918"
902554081,2015-11-04,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 2ND & SO WALNUT,39.16144,-86.5336,"39.16144,-86.5336"
902554125,2015-11-04,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E WINSLOW & SO WALNUT STREET,39.136144,-86.528688,"39.136144,-86.528688"
902554126,2015-10-03,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,INDUSTRIAL & SR45W,39.143552,-86.580528,"39.143552,-86.580528"
902554127,2015-10-05,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BENT PINE & SR45E,39.21178818,-86.45251211,"39.21178818,-86.45251211"
902554146,2015-11-04,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.16625595,-86.53031158,"39.16625595,-86.53031158"
902554336,2015-11-04,Weekday,1500,Pedestrian,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 17TH & FEE,39.178928,-86.518992,"39.178928,-86.518992"
902554342,2015-11-04,Weekday,1900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,2ND & COLLEGE,39.16138016,-86.53492994,"39.16138016,-86.53492994"
902554350,2015-11-04,Weekday,1700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N OLD STATE ROAD 37 & S GORE,39.032544,-86.541696,"39.032544,-86.541696"
902554351,2015-11-04,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,S OLD STATE ROAD 37,39.137088,-86.53056,"39.137088,-86.53056"
902554361,2015-11-03,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FAIRFAX & SCHACHT,39.10704,-86.523488,"39.10704,-86.523488"
902554362,2015-11-03,Weekday,1600,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N CURRY & WOODYARD,39.12679203,-86.58252976,"39.12679203,-86.58252976"
902554389,2015-11-04,Weekday,500,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,N CURRY & W JONATHON,39.16835994,-86.58299702,"39.16835994,-86.58299702"
902554418,2015-10-03,Weekday,2300,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E KIRKWOOD,39.16680492,-86.52200505,"39.16680492,-86.52200505"
902554511,2015-10-04,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DILLMAN & SR37S,39.09023917,-86.54535097,"39.09023917,-86.54535097"
902554608,2015-11-02,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,LIBERTY,39.189248,-86.531472,"39.189248,-86.531472"
902554609,2015-11-03,Weekday,800,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,MATHEWS & MCNEELY,39.23821557,-86.62395146,"39.23821557,-86.62395146"
902554696,2015-10-06,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BELLE & HICKORY,39.16344,-86.58584,"39.16344,-86.58584"
902554770,2015-11-03,Weekday,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,4TH & COLLEGE,39.16593866,-86.5348,"39.16593866,-86.5348"
902554790,2015-11-05,Weekday,1000,2-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,HARTSTRAIGHT & SR46W,39.21759033,-86.61190795,"39.21759033,-86.61190795"
902554884,2015-11-05,Weekday,1200,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E 3RD & S BRYAN,39.16432,-86.50824,"39.16432,-86.50824"
902555018,2015-11-05,Weekday,1600,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,3RD & WOODCREST,39.164272,-86.502416,"39.164272,-86.502416"
902555031,2015-11-05,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,PATTERSON & W 2ND,39.16074984,-86.54850997,"39.16074984,-86.54850997"
902555054,2015-11-05,Weekday,1900,2-Car,No injury/unknown,UNSAFE BACKING,N FEE,39.17612549,-86.51898236,"39.17612549,-86.51898236"
902555084,2015-11-05,Weekday,2000,Moped/Motorcycle,Incapacitating,ANIMAL/OBJECT IN ROADWAY,KETCHAM & POPCORN,39.01174977,-86.56190608,"39.01174977,-86.56190608"
902555085,2015-11-05,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E HILLSIDE & S WALNUT,39.150544,-86.5336,"39.150544,-86.5336"
902555086,2015-11-05,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST 17TH & JORDAN,39.17882994,-86.51244029,"39.17882994,-86.51244029"
902555127,2015-11-05,Weekday,2200,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,1285 LIBERTY & CONSTITUTION,39.2644305,-86.574913,"39.2644305,-86.574913"
902555248,2015-11-04,Weekday,100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37N & WAYPORT,39.25794294,-86.52503846,"39.25794294,-86.52503846"
902555356,2015-11-06,Weekday,800,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,10TH & SR4546N,39.176848,-86.478192,"39.176848,-86.478192"
902555367,2015-11-05,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,SR 45 46 BYPASS,39.18641724,-86.534193,"39.18641724,-86.534193"
902555419,2015-11-05,Weekday,1700,2-Car,No injury/unknown,IMPROPER TURNING,EAST EASTGATE,39.1700618,-86.50115557,"39.1700618,-86.50115557"
902555596,2015-11-06,Weekday,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SMITHVILLE & ZYKES,39.07113992,-86.52544332,"39.07113992,-86.52544332"
902555652,2015-11-06,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,600 BLK COLLEGE & W 2ND,39.11908444,-86.53492982,"39.11908444,-86.53492982"
902555747,2015-10-07,Weekend,2300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,WALNUT STREET & WINSLOW,39.136144,-86.528688,"39.136144,-86.528688"
902555852,2015-11-05,Weekday,1700,2-Car,No injury/unknown,IMPROPER TURNING,S COLLEGE MALL,39.15427029,-86.49764657,"39.15427029,-86.49764657"
902555895,2015-11-06,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E DIXIE & S HENDERSON,39.15664,-86.527072,"39.15664,-86.527072"
902555973,2015-11-06,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & CAMPBELL,39.17158999,-86.51393166,"39.17158999,-86.51393166"
902556029,2015-11-06,Weekday,1500,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,17TH & SR46E,39.18077171,-86.50838423,"39.18077171,-86.50838423"
902556103,2015-11-06,Weekday,300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,W WALCOTT & W WOODYARD,39.201488,-86.601968,"39.201488,-86.601968"
902556104,2015-11-06,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37N & W ARLINGTON,39.19359469,-86.554592,"39.19359469,-86.554592"
902556184,2015-11-06,Weekday,1200,2-Car,No injury/unknown,LEFT OF CENTER,NORTH MORTON,39.16874313,-86.53587341,"39.16874313,-86.53587341"
902556260,2015-10-07,Weekend,2300,Bus,No injury/unknown,WRONG WAY ON ONE WAY,6TH & WASHINGTON,39.167664,-86.5324,"39.167664,-86.5324"
902556276,2015-11-07,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16424,-86.49425989,"39.16424,-86.49425989"
902556279,2015-11-06,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & HIGHLAND,39.16427024,-86.51772022,"39.16427024,-86.51772022"
902556321,2015-11-07,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KINSER & SR45,39.186772,-86.54317373,"39.186772,-86.54317373"
902556337,2015-11-05,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH VICTOR,39.1069603,-86.55136871,"39.1069603,-86.55136871"
902556338,2015-11-05,Weekday,2100,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST 3RD & FAIRFAX,39.10883953,-86.51451028,"39.10883953,-86.51451028"
902556339,2015-11-06,Weekday,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD STATE ROAD 37 & SAMPLE,39.25884886,-86.50462726,"39.25884886,-86.50462726"
902556496,2015-11-07,Weekend,1900,2-Car,No injury/unknown,UNSAFE BACKING,E 17TH & N FORREST,39.178976,-86.5224,"39.178976,-86.5224"
